Superkindom	Phylum	Class	distance	value
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.261206
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.256877
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.292446
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.138418
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.218414
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.265306
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.249163
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.341643
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.247908
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.300146
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.272914
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.34981
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.235118
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.169334
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.349721
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.206436
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.300798
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.260615
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.140502
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.399526
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.186982
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.233838
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.282162
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.43917
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.209779
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.267963
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.26567
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.230817
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.387247
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.209866
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.209318
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.149435
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.192072
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.318045
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.184282
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.263962
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.330488
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.205036
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.271564
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.314159
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.399713
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.348142
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.389396
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.162747
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.335707
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.18328
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.364191
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.344421
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.236053
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.387501
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.186892
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.268204
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.164764
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.309121
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.247284
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.166462
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.197286
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.3288
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.211481
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.31235
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.280763
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.39237
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.220292
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.177865
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.143005
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.33974
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.200955
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.308618
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.235171
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.431049
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.309615
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.264407
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.411242
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.313553
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.227205
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.307505
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.424349
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.253543
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.325579
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.362014
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.356443
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.33074
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.29297
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.311749
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.279593
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.359498
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.262019
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.177645
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.289235
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.320182
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.285173
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.316707
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.416504
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.335911
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.183717
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.397371
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.313353
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.121471
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.393113
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.180599
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.169203
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.251472
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.358211
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.350592
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.252165
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.325245
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.313068
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.272449
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.28478
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.37403
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.231351
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.398688
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.275616
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.331421
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.247531
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.262699
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.236484
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.247368
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.372222
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.417881
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.171872
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.163571
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.222216
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.300169
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.235458
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.346445
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.405889
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.188217
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.206958
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.197498
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.457364
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.256071
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.244495
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.168427
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.347778
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.166527
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.469484
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.171919
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.325888
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.422132
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.360817
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.355104
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.430554
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.192757
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.491006
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.155963
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.425851
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.293768
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.211446
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.35618
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.422355
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.127352
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.394743
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.409815
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.216032
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.287163
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.210155
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.310167
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.20806
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.361302
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.360622
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.451051
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.144535
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.226145
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.141008
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.189968
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.37328
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.280353
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.31171
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.210017
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.240956
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.178066
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.185803
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.257847
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.231904
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.320714
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.307466
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.203437
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.293567
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.287089
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.264353
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.316291
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.162499
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.406452
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.37266
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.231327
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.266739
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.266981
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.366526
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.339979
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.252533
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.186478
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.442574
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.24332
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.423721
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.161827
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.23258
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.288336
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.186459
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.272806
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.314495
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.334751
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.245019
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.269856
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.399525
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.312279
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.150461
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.22736
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.40884
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.364564
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.342989
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.292159
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.387179
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.321636
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.234524
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.271676
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.396879
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.345823
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.267488
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.177087
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.19763
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.211543
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.230921
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.351742
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.268347
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.265551
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.358175
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.337012
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.325592
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.240033
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.201852
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.291362
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.156858
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.202888
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.338331
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.287477
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.313468
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.182868
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.456835
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.338424
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.316084
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.446315
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.325289
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.445938
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.188566
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.161608
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.343671
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.444647
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.290124
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.367327
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.398806
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.283167
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.36192
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.200113
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.41168
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.358202
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.365694
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.194148
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.311825
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.331804
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.361501
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.356056
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.314994
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.187274
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.318452
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.308034
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.397475
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.452234
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.239091
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.372663
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.215826
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.309396
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.453301
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.344256
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.354464
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.159521
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.155722
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.394295
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.163405
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.145251
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.272554
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.268682
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.180848
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.18848
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.303729
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.323974
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.259706
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.235304
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.119657
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.296707
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.408189
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.320293
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.487878
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.183358
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.286973
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.306581
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.265641
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.372756
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.322107
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.314664
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.206009
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.219176
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.192643
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.388949
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.118527
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.244097
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.355434
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.254641
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.280973
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.217192
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.183652
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.416523
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.269076
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.328695
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.161089
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.352665
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.171868
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.384231
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.243489
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.390006
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.262807
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.219498
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.326484
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.32121
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.282193
Bacteria	Proteobacteria	Alphaproteobacteria	d2star	0.259745
