Sample_type	Host_group	sample	host_GC	host_protein_density	host_NARSC	host_CARSC	host_nucl	host_growth
Epipelagic-Seawater	With_prophage	Seawater	0.5889462431158013	0.9589187214359468	0.3432	2.8297	4631258.0	1.69522687744095
Epipelagic-Seawater	With_prophage	Seawater	0.34922933296548475	0.8761316789826197	0.3164	3.0893	4683086.0	2.59856955442062
Epipelagic-Seawater	With_prophage	Seawater	0.663248375824434	0.9127345833544793	0.385	2.8907	6482717.0	2.70165030438377
Epipelagic-Seawater	With_prophage	Seawater	0.46441118576849866	0.9054880759933742	0.3353	2.9588	5915042.0	0.638862592098449
Epipelagic-Seawater	With_prophage	Seawater	0.5950345771062613	1.1057961420555342	0.3773	2.8548	2406411.0	3.13799485108977
Epipelagic-Seawater	With_prophage	Seawater	0.6061459230336302	0.9143062540829978	0.3413	2.8368	4907546.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.5323827392565518	0.9503385080249158	0.3603	2.9023	3370378.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.5530453187885271	0.7881175873030004	0.3649	2.9124	7548366.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.6504022324301492	0.9742784811083528	0.352	2.802	3174657.0	3.24637402847969
Epipelagic-Seawater	With_prophage	Seawater	0.5896453479700055	0.9476873565850712	0.3453	2.8331	4646047.0	1.72569466290489
Epipelagic-Seawater	With_prophage	Seawater	0.6284931725123609	0.8971338071693449	0.3773	2.8718	4142080.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.5377176818214612	1.053597681506201	0.3359	2.8533	4145795.0	4.26289363167773
Epipelagic-Seawater	With_prophage	Seawater	0.5766043566949232	0.7407278316290379	0.3643	2.8599	7402179.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.43317208063083673	0.8537144250619105	0.3394	2.9801	4756860.0	0.833921760616699
Epipelagic-Seawater	With_prophage	Seawater	0.6389846301942479	0.9458198357933519	0.3418	2.8229	4284114.0	2.14490889911161
Epipelagic-Seawater	With_prophage	Seawater	0.5888854833313547	0.9555466819197272	0.3432	2.8296	4632950.0	1.69258424983755
Epipelagic-Seawater	With_prophage	Seawater	0.4034571792714391	0.8617297308205467	0.3303	2.9824	5153588.0	2.119850189956
Epipelagic-Seawater	With_prophage	Seawater	0.40973734525995315	0.8847108882919112	0.3367	2.9843	4741662.0	0.744794735167438
Epipelagic-Seawater	With_prophage	Seawater	0.4139763837576197	0.882977011852487	0.3278	2.9838	4748708.0	1.27649452296069
Epipelagic-Seawater	With_prophage	Seawater	0.588870989124889	0.9459927775544712	0.3454	2.8333	4729423.0	1.72788956209554
Epipelagic-Seawater	With_prophage	Seawater	0.667853315637525	0.9325020177047838	0.35	2.7878	4233771.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.4023542916960079	0.8753686877434477	0.3162	3.0424	3954905.0	2.79859324717897
Epipelagic-Seawater	With_prophage	Seawater	0.5466817779508767	1.010597895556784	0.3214	2.8226	3250551.0	3.01513714671361
Epipelagic-Seawater	With_prophage	Seawater	0.6369371441123876	0.9531260024654545	0.3603	2.798	3787537.0	1.8756753608432
Epipelagic-Seawater	With_prophage	Seawater	0.4651607131028782	0.8643699522054262	0.3436	2.9536	4287516.0	0.260668676115467
Epipelagic-Seawater	With_prophage	Seawater	0.6264402744520264	0.9861329307190608	0.3738	2.8972	4852287.0	3.74457936144848
Epipelagic-Seawater	With_prophage	Seawater	0.5624769572696556	0.9368735813023348	0.3589	2.894	4220420.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.6612671617151263	0.927565225734516	0.3465	2.8118	4262773.0	1.90235393659402
Epipelagic-Seawater	With_prophage	Seawater	0.44669293831189144	0.9457940240291574	0.3488	2.9813	3205772.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.3873328916386422	0.9295023587371685	0.3228	3.092	2601392.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.3600878016003673	0.9654001612649769	0.3134	3.0501	1552724.0	3.52243771695601
Epipelagic-Seawater	With_prophage	Seawater	0.43583558300047204	0.8673164884664065	0.3181	3.013	3205289.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.6074827042473474	1.032954273236668	0.3433	2.8139	3331222.0	3.07371280125489
Epipelagic-Seawater	With_prophage	Seawater	0.3448295180615324	0.8901308858454011	0.3161	3.1252	4480240.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.6307670520420121	1.0415609909113146	0.3528	2.8398	3213446.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.5511367153331679	1.0548783497014262	0.3518	2.839	1621040.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.3141153262022957	1.1488916343376954	0.3368	3.0869	1652027.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.635539504792864	0.9967917374371644	0.3583	2.8023	2914350.0	2.3134271774338
Epipelagic-Seawater	With_prophage	Seawater	0.5824274926795494	0.9294808610484713	0.3678	2.9134	3327664.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.5297456895840086	0.8668377816127771	0.3696	2.9921	4794438.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.43581400578402396	0.8595213462215805	0.3179	3.0119	3353029.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.5478980862513387	0.9188463635215376	0.3423	2.8596	4584009.0	2.66273648206732
Epipelagic-Seawater	With_prophage	Seawater	0.4909737264030193	1.0069260343282127	0.36	2.9395	2523522.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.4352784339107465	0.861050452501767	0.3175	3.0112	3442307.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.5841409187376555	0.9815818647724575	0.3415	2.8352	3432215.0	3.14802131042363
Epipelagic-Seawater	With_prophage	Seawater	0.5886893381073972	0.9955832874891432	0.3493	2.8229	4786139.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.29392023673414486	1.0731819797661482	0.3423	3.1438	1040830.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.2991058166326886	1.0821262351296967	0.3457	3.1543	979553.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.4366969887832261	0.9516223422656996	0.3436	2.9793	2933937.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.5661646391724029	0.9931568327970074	0.3466	2.893	3442558.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.524575927068612	0.9510539620613468	0.3358	2.8578	5023900.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.5549689483428868	1.0359877685702417	0.3421	2.8485	3572436.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.44630357867873094	0.8687936590885633	0.3291	2.944	4757171.0	2.33820259742368
Epipelagic-Seawater	With_prophage	Seawater	0.4078580500886807	0.9984296819559723	0.3311	3.0306	1052653.0	4.11369548555638
Epipelagic-Seawater	With_prophage	Seawater	0.3757497385548339	0.9716147615835539	0.3319	2.9785	2413508.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.3729102880212426	1.0829841756224283	0.3373	3.0664	1217931.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.6136768498065505	1.0871302649747618	0.3452	2.8256	4154056.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.43579571878190027	0.9110102776755532	0.3173	2.9463	2108648.0	4.07268362921565
Epipelagic-Seawater	With_prophage	Seawater	0.6399303887301628	0.9902770192322496	0.3768	2.8955	3832261.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.571203623516971	1.174918566704135	0.3632	2.9032	4580743.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.541326724704388	0.9188294061011321	0.3585	2.8472	3820078.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.3000451371591663	1.0568693410873782	0.3308	3.1321	1453349.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.5369622348983023	0.9493845263715374	0.3388	2.8558	2613272.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.34922754907012515	0.9288730282008364	0.3216	3.0799	3343837.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.5153896441063287	1.000571405747804	0.3594	2.9357	2453598.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.48865965943030537	1.0028415523785654	0.363	2.9496	2976542.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.5733656299607228	0.9227016976165754	0.3594	2.9002	4141100.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.3025569895451879	0.8998575278726245	0.3157	3.1116	1568026.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.41620865856217326	1.0025980008770339	0.3292	3.0442	3655503.0	0.545471110392659
Epipelagic-Seawater	With_prophage	Seawater	0.4937238452724534	0.8253886545152385	0.3642	2.8806	3061588.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.5416284323447961	1.0126949868521922	0.3659	2.9032	3250732.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.3746092291000698	0.8730700597895964	0.3171	3.0536	3184166.0	4.2480860460139
Epipelagic-Seawater	With_prophage	Seawater	0.44118034505879855	0.9596044692031466	0.3207	2.9866	1519376.0	2.50992583061153
Epipelagic-Seawater	With_prophage	Seawater	0.37480675594044816	0.8743930078495795	0.3168	3.0501	3206796.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.4378278366096725	1.0542772455602094	0.3223	3.0205	2384572.0	3.79306889112744
Epipelagic-Seawater	With_prophage	Seawater	0.30910724581252386	1.0228149124317687	0.3296	3.0641	2003295.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.3985860930029201	0.9350024799636593	0.3313	3.0599	4983944.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.3960360118478205	0.8665523992485963	0.3231	3.0777	4085154.0	2.50267919559954
Epipelagic-Seawater	With_prophage	Seawater	0.6637401256732496	0.9136744464392579	0.3598	2.8052	6684000.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.5607091706148857	0.8864614165777225	0.3525	2.8914	4362288.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.7219390525414132	0.962203463351778	0.3606	2.727	3444178.0	3.63477387661117
Epipelagic-Seawater	With_prophage	Seawater	0.43769991584081375	0.9265820642722346	0.3173	3.0148	2647364.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.6149227974434684	0.9210531803936877	0.3696	2.8852	4075769.0	2.92715366221288
Epipelagic-Seawater	With_prophage	Seawater	0.2933965836039433	1.0867801458789497	0.3354	3.1389	998362.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.40131968350953	1.009592788736577	0.3236	3.0181	1508529.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.570554593336047	0.7765425440012782	0.3792	2.8891	6847017.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.3027495112577836	0.9538421904782092	0.3193	3.107	1839927.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.4815168363701322	0.9539953280290361	0.3612	2.9431	2724332.0	2.6328195098296
Epipelagic-Seawater	With_prophage	Seawater	0.39198020953367657	0.9708840025113907	0.336	3.041	1425505.0	3.22629572607426
Epipelagic-Seawater	With_prophage	Seawater	0.482537216506431	0.9478863631889721	0.3253	2.8474	2336778.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.3956412137048016	0.8446053910611886	0.3339	3.0951	5397787.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.6586170359729072	0.872084912420626	0.3596	2.9074	2938934.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.4193152584943584	0.9977657255085678	0.3524	2.9953	2219960.0	3.01746214000777
Epipelagic-Seawater	With_prophage	Seawater	0.5085688208202117	0.9774443390760884	0.3384	2.8467	2162783.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.31328930402537847	1.1496817857169503	0.3406	3.0904	1474321.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.504644335062566	1.0530475132375003	0.3687	2.8882	2553541.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.5098805707392877	0.9776029384596995	0.3197	2.8328	2300525.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.3942050334074752	0.9138630062423171	0.3353	3.0978	5041237.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.5727356916974322	0.9701500468374474	0.3619	2.9098	4610627.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.5601843795546797	0.9443950126153146	0.3475	2.8488	3350293.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.5810008724344871	0.9801981774226929	0.3339	2.8395	3957363.0	2.37563869354181
Epipelagic-Seawater	With_prophage	Seawater	0.474109156096083	0.9146623552152267	0.3494	2.958	3966491.0	0.924414989165995
Epipelagic-Seawater	With_prophage	Seawater	0.3774303436683289	0.890557974755888	0.34	3.0811	3695436.0	2.24930771969478
Epipelagic-Seawater	With_prophage	Seawater	0.3862458487614021	0.9319302978971139	0.3185	3.0955	3119332.0	4.61254164384859
Epipelagic-Seawater	With_prophage	Seawater	0.43626103813468614	0.8401932868471599	0.3194	3.005	4717962.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.32367619421814275	0.9342322278938329	0.3179	3.1077	3399583.0	4.96182109656818
Epipelagic-Seawater	With_prophage	Seawater	0.5262684968953724	0.9440531308016207	0.335	2.8559	5033615.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.5355563712138821	1.0278491478813476	0.3308	2.8441	3342903.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.7216158225564437	0.9711132741753821	0.3616	2.7269	3530999.0	3.67674473192281
Epipelagic-Seawater	With_prophage	Seawater	0.37669357560492056	0.9316986911735119	0.3087	3.0439	2450363.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.31475714669773275	1.1880824894703828	0.3394	3.0912	1428352.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.34380823620611517	0.9250813047892672	0.3173	3.1342	3956409.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.3744814343525025	0.8763424470861301	0.3174	3.0511	3195098.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.2964904156733611	1.1033552289319177	0.3396	3.14	874605.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.584287661793352	0.9814776933103717	0.3405	2.8345	3363296.0	2.1593644084732
Epipelagic-Seawater	With_prophage	Seawater	0.6712610808817866	1.0542978716888098	0.3442	2.7527	2612165.0	1.50772769651809
Epipelagic-Seawater	With_prophage	Seawater	0.4567863109801965	0.9869712514722667	0.3417	2.9349	1923055.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.5040557702703793	0.8820610471449204	0.3635	2.9151	3098425.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.6307198235101886	0.8918100110815206	0.3675	2.8368	3744071.0	4.80442279350632
Epipelagic-Seawater	With_prophage	Seawater	0.3829712393424451	0.9314305003596741	0.3327	3.0591	5427136.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.5419881665168971	1.07324952608803	0.3237	2.8012	2033078.0	3.78277491652503
Epipelagic-Seawater	With_prophage	Seawater	0.49707186339593645	0.8450246439477244	0.3566	2.9478	4159642.0	4.75970464139987
Epipelagic-Seawater	With_prophage	Seawater	0.3619280282671991	0.9314637740044093	0.3211	3.0933	3096202.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.7237464035626352	0.9687966453566633	0.3441	2.6972	2838573.0	4.27441937272333
Epipelagic-Seawater	With_prophage	Seawater	0.3139821279376941	1.1445718158446732	0.3405	3.0896	1242386.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.5362456531292911	1.0168654748335888	0.3619	2.8577	4954441.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.4374613889887906	0.9223243630621923	0.3177	3.015	2649827.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.3439064498960102	0.8987640589870086	0.3174	3.1304	4272534.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.3998887173967115	0.9322691709046479	0.3322	3.0581	5190561.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.3606774043160835	0.9222790111670677	0.3337	3.1176	1975541.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.6459742683584164	0.9557881994888822	0.3496	2.7979	3714212.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.3268068931644921	0.9780264366097932	0.3258	3.0957	1170725.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.7217427050754204	0.9713440469906874	0.3615	2.7263	3451918.0	3.49855988017153
Epipelagic-Seawater	With_prophage	Seawater	0.3869622687473183	0.9220543766835545	0.3201	3.0894	2731943.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.4291105072120563	1.0247806772884605	0.3545	3.0278	2850366.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.4529619687031436	0.9391265241516447	0.3374	2.9178	2721678.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.3433179861027385	1.1280632288392647	0.3467	3.0412	1675438.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.7198206930238124	0.9861049346766941	0.359	2.7278	3660868.0	2.1003706990243
Epipelagic-Seawater	With_prophage	Seawater	0.4131404242697082	1.0193496582384012	0.3278	3.0465	3614069.0	0.586646951227088
Epipelagic-Seawater	With_prophage	Seawater	0.4261902513389906	0.8692953956085918	0.3502	2.9668	3409658.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.513785174013522	0.914358334920959	0.3403	2.9069	3506284.0	4.48425727156543
Epipelagic-Seawater	With_prophage	Seawater	0.292964385770888	1.072025412089206	0.342	3.1485	1061542.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.4497929293213771	0.838667535718157	0.3362	2.9205	2841412.0	4.30598093165815
Epipelagic-Seawater	With_prophage	Seawater	0.5718813536534026	0.9625838126281092	0.3608	2.9031	5048911.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.5253790471436797	0.9433264507380813	0.3468	2.9012	3244900.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.5151395454934611	0.993360784649468	0.3382	2.8799	4263305.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.33564892260213836	0.9179166586414428	0.3186	3.09	1972946.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.29537328611400937	1.0613027325951068	0.3358	3.1324	1060018.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.5494810159426284	0.9431234160378772	0.3568	2.8932	4101266.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.35080659929142094	0.9216437778379686	0.3196	3.0697	2484691.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.4257032065647056	0.8993716155183078	0.3276	3.0821	6124276.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.6252044327526093	0.9649568308786186	0.3422	2.8116	3504820.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.3080291316024063	0.9727353767317213	0.3134	3.0813	1426904.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.48209103511027546	0.7715426111467968	0.3595	2.9195	4914829.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.31445542803939264	1.1877111110160563	0.3394	3.0886	1402698.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.6056746731971743	0.9652104966564442	0.35	2.8267	3243852.0	3.0388977814284
Epipelagic-Seawater	With_prophage	Seawater	0.4786270464622062	0.9704867151590476	0.3384	2.9316	1773337.0	1.78573926481194
Epipelagic-Seawater	With_prophage	Seawater	0.6118235677157984	0.9498073105924164	0.3564	2.8468	3317515.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.5840479996702672	0.9767914929698963	0.3402	2.8348	3398883.0	2.74561625082227
Epipelagic-Seawater	With_prophage	Seawater	0.43654698166403527	0.950696652424482	0.3429	2.9795	2919964.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.3962469658480983	0.818674636300416	0.3335	3.0945	5330567.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.2937444207554185	1.072292640695751	0.3429	3.1499	1113502.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.5677315395431916	1.090349241915108	0.3421	2.8695	7238965.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.36109462415147636	0.8807851502536828	0.3275	3.1051	3364044.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.4593042344801812	0.9025900926563148	0.3231	2.9525	5485325.0	0.863292307831903
Epipelagic-Seawater	With_prophage	Seawater	0.5819885799404171	0.9117213984864568	0.3669	2.9102	3737984.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.6256763034802757	0.9376336650458448	0.3391	2.8396	4928364.0	3.22894257053873
Epipelagic-Seawater	With_prophage	Seawater	0.6454288249384331	1.0172235629760975	0.363	2.8409	4217362.0	4.72914015931754
Epipelagic-Seawater	With_prophage	Seawater	0.2899798653994023	1.0731187228004535	0.3451	3.164	1009208.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.5719456481497643	1.193344828885008	0.377	2.8732	2177074.0	3.1966196533026
Epipelagic-Seawater	With_prophage	Seawater	0.4805795153406655	0.8281449152092536	0.3653	2.9765	4728641.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.6937912998139417	1.0089925679236875	0.3484	2.7386	3191302.0	1.94550714303263
Epipelagic-Seawater	With_prophage	Seawater	0.6351879906380924	0.9720874999333313	0.3488	2.8022	4312369.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.4786468472878169	0.8867680649299903	0.3656	2.9802	4588573.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.4699989763530895	1.001640169105136	0.341	3.0164	2999081.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.5857195918207765	0.9657113813191539	0.3251	2.7976	3069240.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.5467621977189009	0.9234256592352207	0.3389	2.858	4200663.0	4.55601484406128
Epipelagic-Seawater	With_prophage	Seawater	0.4363820841107834	0.9219709371374594	0.3234	3.073	3489264.0	4.7081186231769
Epipelagic-Seawater	With_prophage	Seawater	0.4749025589449469	1.0131661940213261	0.3415	2.9182	2416188.0	3.1107677221979
Epipelagic-Seawater	With_prophage	Seawater	0.49327833568968116	0.8673951101329433	0.3342	2.9128	3087405.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.49331964476964535	1.0461504722658561	0.334	2.8583	3137216.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.40259764032469864	0.9052395147633915	0.3177	3.0529	3117407.0	2.74948702295106
Epipelagic-Seawater	With_prophage	Seawater	0.56654543736074	0.9552602353627022	0.3459	2.829	5544039.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.46360626935465843	0.9045000426631472	0.3229	2.9676	4840243.0	0.854880414128842
Epipelagic-Seawater	With_prophage	Seawater	0.40956828242048404	1.0982300213551637	0.3389	3.0111	3216084.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.29999640816717477	1.0938763604066826	0.3273	3.1223	1837502.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.6402203709408024	0.956124264655459	0.3451	2.7965	3047721.0	2.76035230892852
Epipelagic-Seawater	With_prophage	Seawater	0.7192981108239425	1.0039133139098926	0.3577	2.7301	3644737.0	2.09325035246045
Epipelagic-Seawater	With_prophage	Seawater	0.5277494902162844	0.9993964930268519	0.3454	2.8975	2894747.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.4055886331113382	0.9169698241955464	0.3424	3.001	2600958.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.37474974448338527	0.8687920247964719	0.3162	3.0508	3189486.0	4.23768825358342
Epipelagic-Seawater	With_prophage	Seawater	0.47876827448600223	0.8725467796673816	0.3648	2.9791	4740147.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.4062699566479306	0.9728247224643092	0.3363	2.993	4293682.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.5599801511107318	0.9899993028173923	0.354	2.8533	3227275.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.6056383071617525	0.8174002214411509	0.347	2.7864	4575482.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.3815420038608937	0.8881852346113513	0.316	3.0452	3365289.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.5519411380532027	0.9400487650296859	0.3586	2.893	3199834.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.7197002674219561	0.9698051563278068	0.3552	2.7306	3636813.0	2.3506017488776
Epipelagic-Seawater	With_prophage	Seawater	0.5195151006466299	1.0115062634411867	0.3394	2.8251	2304484.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.49359513852688186	1.0903202507736576	0.3682	2.8906	2597402.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.4239348042319443	0.8473665917573444	0.3266	3.0103	4663861.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.5105588299986363	0.9464130481958527	0.336	2.8897	2373171.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.33195475659918466	1.0688300030465223	0.3172	3.0603	981447.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.31138444056029957	0.9116771956970265	0.3161	3.1117	2238731.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.49686592298069454	1.0222788061320474	0.3324	2.8796	2706698.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.5835529868612757	1.04014430356414	0.3464	2.836	3417795.0	2.29129362878856
Epipelagic-Seawater	With_prophage	Seawater	0.43768031018488573	0.9181503057330173	0.3168	3.0151	2628110.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.3584911912915165	0.8698843223309285	0.3279	3.1307	5311051.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.4841925646483757	0.9016582728119543	0.344	2.9473	3854010.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.6354901629767873	0.96479475919374	0.3474	2.8055	2917719.0	2.17772104728234
Epipelagic-Seawater	With_prophage	Seawater	0.6118328494554311	0.9727587053397215	0.3292	2.8239	3702871.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.4551944095891364	0.9572184228581546	0.3503	2.9732	2891712.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.3476463776498257	1.140075411817484	0.3458	3.0287	1618314.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.47964210042833877	0.9097578553052821	0.3392	2.889	2776563.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.39100662115633616	0.9384944398107606	0.3252	3.0232	2882276.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.5220051642774464	1.0422682117099356	0.3375	2.9207	3930850.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.31732577429743153	0.9137966445451395	0.3196	3.1068	2492896.0	4.65159420227077
Epipelagic-Seawater	With_prophage	Seawater	0.3196922753455307	0.8402156344206246	0.31	3.0918	3026604.0	3.30678930063125
Epipelagic-Seawater	With_prophage	Seawater	0.5258797542424396	0.970491684525848	0.3347	2.9074	3092247.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.32595382903002046	0.9704576584374877	0.3257	3.0981	1192221.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.2920059401653756	1.0976045220667239	0.3348	3.1216	1251817.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.4418049862361394	0.8429337092082207	0.3336	2.9205	2800932.0	4.92724122561316
Epipelagic-Seawater	With_prophage	Seawater	0.5156122380707718	0.9517215919996517	0.343	2.9091	3261458.0	3.15967896921976
Epipelagic-Seawater	With_prophage	Seawater	0.6122378137743495	0.9430495207137882	0.3701	2.8823	3768625.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.5445133051346576	0.9375127515781855	0.3592	2.8969	2989826.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.5870089542685275	0.9977068122858318	0.351	2.837	3056008.0	NA
Epipelagic-Seawater	With_prophage	Seawater	0.6237979564131715	1.053764370164932	0.3415	2.7527	1920733.0	NA
